operadora,title_text,reclamacao_text,status_text,data_text,scrapy_datetime
hapvida-saude,Ficaram de ligar para cancelar e não retornaram a ligação ,"O convênio ficou de ligar para o meu esposo que é o responsável,  e não retornaram a ligação. Tá difícil cancelar um convêni",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Dificuldade para marcar consulta ,"Toda vez que preciso marcar uma consulta tenho dificuldade, preciso marcar uma consulta com o ortopedista Dr. Ramon Henrique. e no",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Dificuldades,"Bom dia , possuo o plano desde 2019 , após virar Hapvida muitas coisa mudaram alguns pra melhor outros pra pior , faço acompanhame",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Não tem médicos e eles não dar um retorno mesmo reclamando no sax,"Estou a quase um mês tentando marcar uma consulta para minha filha com o neurologista, ligo eles falam que não tem médico e ainda ",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Na consigo marca Endocrinologia pediatra.,"Boa noite! Desde o dia o dia 02/03/23Não consigo marca o Endocrinologia pediátrica, para meu filho pelo palno de saúde. Entr",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Nervoso ,"Aqui novamente, estou com o ofício para a marcação cirúrgica da minha esposa, a qual está sofrendo muito com um cisto de 14,2 cm.",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Hapvida não enviou atestado e receita,No dia 09/02/23 as 07:07Hs realizei uma teleconsulta pelo site hapvida onde o médico que me atendeu iria me enviar a receita e o a,Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Procedimento autorizado e não informaram a senha paciente,"Eu precisei fazer um procedimento cirúrgico no hapvida, fiz o pedido de solicitação, no dia 16 de janeiro, porém eles eram abertur",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,IRPF 2022,"No dia 15/03/2023 fiz 4 tentativas pelo SAC atraves do telefone, solicitando o meu imposto de renda de um contrato (ODONTO PREMIUM",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Agendamento incorreto,"Recebi comunicado  via e-mail e e watsssap do agendamento  de fisioterapia  da paciente em questão.  Porém ,a fisioterapia  requis",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Senha vencida por confusão do próprio plano ,"Pedi  autorização para a Vasectomia no fim do ano passado, em janeiro foi autorizado me informando que valia até fevereiro, liguei",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Material da cirurgia não aprova. ,"Boa tarde, dei entrada em um pedido de cirurgia 24/01/2023 para cirurgia de Artrosplatia total do quadril, marcada para 14/03/2023",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Autorização da Cirurgia ,"Após muita dificuldade eu consegui marcar a minha cirurgia, porém recebi essa mensagem da atendente:Obs: Informo que s",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Exame,Bom estou tentando marcar um exame de colposcopia no entanto não vejo a opção no app e nem no site e atendimento por tefone nunca ,Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Plano médico sem hepatologista,Paciente foi para emergência passando mal  após ser internada por 4 dias. Depois de vários exames foi encaminhada para um hepatolo,Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Não consigo marcar consulta com ginecologista em João Pessoa,"Já tem um bom tempo que tento marcar consulta com algum ginecologista em João Pessoa, mas não há nenhum especialista que atenda pe",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Primeira consulta do Bebê ,Tive um bebê no dia 8 de março no Hospital Riomar em Belém e não consigo marcar a primeira consulta da minha filha com pediatra po,Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Consulta genética!,"Meu filho Igor De Oliveira Rodrigues, faz acompanhamento com o especialista genética, não estou conseguindo consulta, no aplicativ",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Por favor LEIA COM ATENÇÃO ,Já atualizei duas vezes o cartão no site e não está sendo cobrado o valor de janeiro fevereiro e março o que eu devo fazer  ? LEIA,Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Teleconsulta demorou 15 dias para marcar e mais de 1 hora de espera para nada,"Hoje dia 15/03/23 estou com uma consulta marcada para as 20:00, entrei na sala 19:40 e após mais de 1 hora não tive atendimento ne",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Quantos meses para autorizar procedimento???,"Quase 10 dias aguardando autorização via aplicativo. Meu pai tudo ok, mas minha mãe q pedi no mesmo dia, Zero resposta. Vamo traba",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Dificuldade no atendimento via chat. ,Preciso solicitar a autorização de alguns exames e fiz pelo app. Pelo menos eu tentei né. Só que não sei se concluiu ou se fiz cor,Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Marcação de Consulta,"Quero o descaso e a falta de respeito pelo sac, pois abrir uma reclamação solicitando agendamento para Dra Renata endocrinologista",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,O plano de saúde que acaba com minha saúde mental ,"Hoje, ao acessar o documento para declaração do imposto de renda disponível no site do Hapvida percebi que meu endereço está total",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Atestado médico ,"No dia 13/03/2023 realizei uma consulta médica com o Dr. Reslem Feitosa custódio onde o mesmo não lançou o meu atestado em anexo, ",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Hap vida Odonto,Compareci na data de hoje 15/03/2023 as 17:00 hs na face imagem do Derby - Recife/PE para realizar um procedimento de radiografia ,Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Hapvida Recife não tem Reumatologista.,"Boa Tarde!Sou segurado da Hapvida a muitos anos, e estou a dias tentando uma consulta para Reumatologista, não existe agenda",Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Plano Hapvida odonto e sua falta de comunicação ,O meu pesadelo começou no momento em que eu fui puxar o informe de rendimento do plano odontológico do meu filho e a fonte p,Resolvido,Há 2 meses,2023-05-06 16:55:19
hapvida-saude,Fotógrafo no parto ,"Olá boa tarde, estou tentando entrar em contato com o hospital Vasco Lucena para tirar dúvidas sobre fotógrafa na hora do parto. U",Resolvido,Há 2 meses,2023-05-06 16:55:19
sulamerica-saude,Ineficiência não mandam boleto!!!!!!!,"Boa tardeOlha estou passando mau de tanta raiva, vocês me mandaram que atrasei um boleto e não mandam o boleto mandam ligar,",Resolvido,Há 2 dias,2023-05-06 16:55:19
sulamerica-saude,Ignora pedido de cancelamento,"Em virtude do descredenciamento de inúmeros médicos, clínicas, hospitais e laboratórios, permanecendo no meu plano apenas opções d",Resolvido,Há 2 dias,2023-05-06 16:55:19
sulamerica-saude,Exigências absurdas para dificultar o reembolso,Dia 29/05/2023 fomos fazer reembolsos de consultas médicas pelo app da SulAmérica e nos deparamos com mais uma dificuldade criada ,Resolvido,Há 3 dias,2023-05-06 16:55:19
sulamerica-saude,DECLARAÇÃO DE IMPOSTO DE RENDA,"IMPOSSÍVEL OBTER INFORMAÇÕES NO SITE, NO APP, NO TELEFONE. ENCAMINHAM LINK E AO ACESSAR O LINK, CAI NO SITE QUE FALA PARA ENTRAR E",Resolvido,Há 3 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso não pago - tratamento autista,"Sou mãe de uma criança com múltiplas deficiências, entre elas, autismo e surdez profunda bilateral. Meu filho já tem 16 anos e sem",Resolvido,Há 4 dias,2023-05-06 16:55:19
sulamerica-saude,Zero Preocupação com o Cliente,Sou cliente do plano de saúde da sulamérica há alguns anos no mesmo plano. Recentemente preciso de uma cirurgia que exigirá um cer,Resolvido,Há 4 dias,2023-05-06 16:55:19
sulamerica-saude,Informe de rendimentos,"Estou tentando baixar o informe de rendimentos de reembolso.Pelo app dá erro, pelo site dá erro também. Tento contato,",Resolvido,Há 4 dias,2023-05-06 16:55:19
sulamerica-saude,Ressonância com sedação,"Algum tempo venho tentando marcar uma ressonância com sedação, porém todos os hospitais que ligo a SulAmérica descredenciou o serv",Resolvido,Há 4 dias,2023-05-06 16:55:19
sulamerica-saude,Cancelamento,"Já faz dois meses que estou tentando o cancelamento do plano dentário, por motivos que não compensou em nenhum momento ter - lo, u",Resolvido,Há 7 dias,2023-05-06 16:55:19
sulamerica-saude,"Paguei 550 e só serei reembolsada 109,72","Fiz o pagamento da inserção do DIU, pagando R$ 550,00 e solicitei reembolso. Não achei no app valor de prévia. Agora saiu o result",Resolvido,Há 7 dias,2023-05-06 16:55:19
sulamerica-saude,Liberação  procedimento cirurgico,Médico solicitou liberação de cirurgia em 04/05/2023 e are o momento está em análise. Estou com lesão no joelho esquerdo e N,Resolvido,Há 7 dias,2023-05-06 16:55:19
sulamerica-saude,Não devolveram valor devido à pessoa falecida,Minha mãe pagou o plano por mais de 30 anos. Se recusaram a devolver R$ 520 referentes ao período pós falecimento em que o plano n,Resolvido,Há 8 dias,2023-05-06 16:55:19
sulamerica-saude,Sul america erra e se recusa a me reembolsar corretamente,No dia 25 de janeiro de 2023 eu fui pra uma consulta médica e na recepção fui informada que o meu plano foi recusado por falta de ,Resolvido,Há 8 dias,2023-05-06 16:55:19
sulamerica-saude,Problemas para logar,Novamente tenho que recorrer a este canal para que minha solicitação seja atendida. Impressionante como o portal não é estavel e a,Resolvido,Há 8 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo alterar a forma de pagamento,"O plano é do meu marido, porém o pagamento é no meu cartão de crédito, o mesmo estava com a data vencida eu tentei trocar a numera",Resolvido,Há 8 dias,2023-05-06 16:55:19
sulamerica-saude,Péssimo atendimento,"Tento falar com a sul américa eu e meu marido para pedir o informe , pelo whatsapp fica eletrônico e nao resolve nada e pelo telef",Resolvido,Há 8 dias,2023-05-06 16:55:19
sulamerica-saude,Só tem robô atendendo,"Estou ligando no 40045900 e não me cheiram falar com pessoas, é só robô. E minha dúvida não está nas opções oferecidas! É frustran",Resolvido,Há 9 dias,2023-05-06 16:55:19
sulamerica-saude,Liberação de medicação para RN,Em 14.04 realizei a solicitação de Vpp com urgência para liberação do medicamento palivizumabe para minha filha RN e recebi atravé,Resolvido,Há 9 dias,2023-05-06 16:55:19
sulamerica-saude,Plano de saúde diz não ter cobertura de terapia com psicologo,Já liguei para sulamerica diversas vezes para conseguir fazer minhas terapias e as atendente diz q meu plano não tem cobertura. É ,Resolvido,Há 10 dias,2023-05-06 16:55:19
sulamerica-saude,Dificuldade em falar com atendentes,"Preciso pedir orientação sobre reembolso e já tentei entrar em contato com a seguradora de diversas formas. No telefone, fico pres",Resolvido,Há 10 dias,2023-05-06 16:55:19
sulamerica-saude,Sul America novamente contato impossível,"Novamente tive 2 reembolsos de consulta negados como em fevereiro de 2023. E o interessante é que, de novo,  os recibos negados sã",Resolvido,Há 10 dias,2023-05-06 16:55:19
sulamerica-saude,Dificuldade para obter segunda via de fatura,É impossível conseguir a segunda via de fatura de um boleto já pago nos canais de comunicação da Sul América. Mesmo estando logado,Resolvido,Há 10 dias,2023-05-06 16:55:19
sulamerica-saude,Comprovante pagamento para Reembolso,Fiz uma cirurgia e solicitei a prévia de reembolso. Na solicitação do reembolso  a Sul América além da NF e todos comprovantes cir,Resolvido,Há 10 dias,2023-05-06 16:55:19
sulamerica-saude,Rede Credenciada,"Faz tempo que preciso  fazer uma Radiografia  Panorâmica, Mas não  consigo informação Aonde fazer o exame nem na rede creden",Resolvido,Há 10 dias,2023-05-06 16:55:19
sulamerica-saude,Demora análise reembolso,"Olá, prezadosFiz uma solicitação de reembolso junto a SulAmérica, na data de 13/04 e até o presente momento, não há nenhum r",Resolvido,Há 10 dias,2023-05-06 16:55:19
sulamerica-saude,Rede Referenciada não atende há mais de 1 ano,Moro na cidade de Santa Barbara Oeste cidade com pupulação de 200 mil habitantes.existem mais de 20 laboratórios na cidade e somen,Resolvido,Há 10 dias,2023-05-06 16:55:19
sulamerica-saude,Desinformação e falta de retorno,Estou em um dilema com a SUL AMÉRICA- DIRETO BSB.Onde estou em busca de uma clínica que realize um exame atraves do mesmo. O,Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Seguro lixao,Boa noite50 minutos em ligacoes até conseguir cair em um atendente. Falta de respeito.. é para isso que essa [Editado ,Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo contato com o plano,"Estou a 3 dias tentando contato com o plano de saúde. Tentei de várias formas um contato com um ser humano, a operadora só funcion",Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso e autorização de procedimento,"Estou tentando receber corretamente meu reembolso de cirurgia em 27/01. Paguei 300 com dinheiro emprestado e recebi 56,08 da SulAm",Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Não libera o material para a cirurgia,"No ano de 2021 descobri um câncer no seio, por ser o triplo negativo resolvi juntamente com o cirurgião operar logo, fiz a parte d",Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo agendar tratamento,"Estou tentando agendar tratamento com psicólogo mas não consigo, tento utilizar a lista da rede credenciada do aplicativo sem suce",Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Sul América não atende cliente nem por telefone nem por chat,"Preciso falar com a Sul América urgente, mas o menu do telefone e do whatsapp da empresa é um verdadeiro labirinto circular que nã",Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Ausência de cadastro,"Faz mais de um ano que pago a SulAmerica através da Qualicorp e até hoje não tenho cadastro na SulAmerica odonto e, por isso, não ",Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo acessar o plano odontológico pelo site e aplicativo,Fui contratado por uma nova empresa dia 08/03/2023 e como benefícios tenho os convênios médico e odontológico da SulAmérica. Não t,Resolvido,Há 11 dias,2023-05-06 16:55:19
sulamerica-saude,Solicitação de reembolso negada,"Olá! Bom, vou tentar resumir toda história para que meu texto não se confunda com um livro..Iniciei a minh",Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,reembolso errado,"solicitei no dia 13/03/23 um reembolso de SR*******, passado quase um mês percebi que concluíram o pagamento, mas pagaram apenas 4",Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,desrespeito continuo não compre planos sulamerica a pior do mercado,"bom já tenho mais de 10 reclamações entre ANS E RECLAMEAQUI , mas não se importam , pois so resolvem quando colocamos na ANS , não",Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,Atendimento Precário,Tenho passado por uma situação que beira ao desespero e frustração com o atendimento precário e mal preparado. Desde novembro do a,Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,GASTROPLASTIA AUTORIZADA PARCIALMENTE,Desde março estou com problemas para autorizarem minha cirurgia bariátrica. vou registar uma reclamação na ANS ainda hoje.,Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo reembolso,"Fiz a solicitação de reembolso de 3 sessões de psicologia  e este reembolso está com status ""Devolvido"" com a seguinte m",Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,NÃO CONSIGO OBTER INFORME DE RENDIMENTOS DE 2022,Fui Medico Credenciado da Sul America ate junho de 2022 quando pedi descredenciamento. Tento conseguir meus INFORMES  para declara,Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,PROPAGANDA ENGANOSA,"Realizei a adesão do plano Direto BH Adesão Trad.16 F AHO QP COP (MG_SD), mes passado, com a informação de o atendimento ser por t",Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,Estão me devendo vários reembolsos,"Olá, tive um problema com reembolsos (que não conseguia fazer pelo app) e vocês me ajudaram a solicitar por outro canal.",Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,Sulamerica nao paga reembolso!,Já fiz a reclamação e estou duplicando pois a Sulamerica continua ignorando minha reclamação. Fiz uma solicitação à Sulamerica Saú,Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,No aplicativo tem o laboratório e chegando lá não atendem,Minha filha precisou de um exame de urina e vimos pelo aplicativo o laboratório Bittar em Niterói .Então ela foi lá e para surpres,Resolvido,Há 12 dias,2023-05-06 16:55:19
sulamerica-saude,"Reembolso - não faça Sulamerica Saude se for precisar de reembolso, sera impossivel conseguir","Desde o dia 10-04-2023 ate o dia 19-04-2023, solicitei  6 reembolsos de consultas medicas de diferentes médicos e diferentes dias.",Resolvido,Há 13 dias,2023-05-06 16:55:19
sulamerica-saude,Plano de saude [Editado pelo Reclame Aqui].,"Pesquisei no app da sulamerica e me apresentou o laboratorio A+, quando chegei no plano com meus filhos sem fazer xixi e depois de",Resolvido,Há 13 dias,2023-05-06 16:55:19
sulamerica-saude,Mal Qualidade do serviço  prestado,Ja reclamei varias vezes para a Remoção  da Med Salva. Sobre atrasos de consultas e examesSobre indiretas  de enfermei,Resolvido,Há 14 dias,2023-05-06 16:55:19
sulamerica-saude,Plano cobre procedimento mais não encontro nenhum profissional para realizar,"Meu filho tem 7 anos e está com infiltração em um dente, com pus na gengiva. Estou a 1 semana ligando em todos os consultórios que",Resolvido,Há 14 dias,2023-05-06 16:55:19
sulamerica-saude,Preciso de todo o meu histórico de consultas,"Olá, me chamo *******, sou ex funcionário de uma multinacional e tive o convênio encerrado em julho de 2021. Mas preciso urgente d",Resolvido,Há 14 dias,2023-05-06 16:55:19
sulamerica-saude,Plano Cancelado - Pagamentos em dia,"Minha família e eu possuímos o plano odontologico da Sulamerica (Cod. ident. 18477571) há anos, e faço os pagamentos em dia. Fomos",Resolvido,Há 14 dias,2023-05-06 16:55:19
sulamerica-saude,Sem cobertura de exame,"No dia 20/04 passei pelo hospital em Ribeirão Preto- SP e fui informado que no próprio hospital não se realiza mais exames, porém ",Resolvido,Há 14 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso devolvido,"No dia 28/03/2023 solicitei o reembolso de um procedimento feito em um consultório de dermatologia, número da SR: 317580153, e, ao",Resolvido,Há 15 dias,2023-05-06 16:55:19
sulamerica-saude,Erro na opção de reembolso pelo aplicativo,Dia 12/04 passei na clínica Instituto Brasileiro de Medicina Integrativa que trabalha sob o modelo de reembolso para consultas/exa,Resolvido,Há 15 dias,2023-05-06 16:55:19
sulamerica-saude,[Editado pelo Reclame Aqui] de seguradora,"Atendentes mal educados, falta de vontade de resolver as coisas, vc liga, fica aguardando um tempão (uma vez fiquei 59 minutos agu",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,Carta de permanencia,"Boa noite! Preciso da carta de permanecia do Benicio Campos de Oliveira, estou tentando acessar o portal do cliente em todas as pl",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,Paga-se o olho da cara e não se tem uma mísera carteirinha de plástico reciclado,Aderi a um plano de saúde da SulAmérica via Qualicorp.Fiquei surpreso ao saber que a carteirinha agora é digital (e só,Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,PRT 79143185,"Beatriz, Ao contratar o plano pedi um similar a Bradesco que eu tinha. Passei quase 3 anos com o Hapvida sem 1 histórico de ",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,Não autoriza nada," tudo é muito difícil. Boa tarde. Venho reclamar do plano odontológico SulAmérica no qual tenho grande dificuldade até para fazer uma simples limpeza, po",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,Demora para autorizar cirurgia,"Estou desde janeiro aguardando uma cirurgia de artrodese no tornozelo. Não posso anda, colocar o pé no chão, sinto dor, não consig",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,Solicitação de Reembolso,"Estou tentando há três dias realizar a solicitação de reembolso de sessões de psicoterapia pelo aplicativo da Sul america, único c",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,Impossível marcar consulta com Dermatologista,"Bom dia,Estou a dias tentando marcar uma consulta com Dermatologista por esse convênio:1 - primeiro que só",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso solicitado em 01/02/2023 - sem resposta,"No dia 01/02/2023, fiz uma solicitação de reembolso n******* no valor de R$2.363,09, a Sulamérica alega que são 21 dias úteis para",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,"Prazo absurdo de reembolso, e cada hora um novo pedido de documento, para prorrogar prazo.","Somos clientes da SulAmerica a mais de 20 anos, e sempre que foi necessário não tivemos nenhuma intercorrência em solicitações de ",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,impossivel solicitar reembolso pelo App,"Há dias estou tentando solicitar reembolso de uma consulta pelo App da Sul América. Só dá a seguinte mensagem ""erro interno d",Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso de rede referenciada,Protocolo*******158no dia 27/02 agendei uma consulta com dermatologista referenciada da rede (encontrei o contato na lista d,Resolvido,Há 16 dias,2023-05-06 16:55:19
sulamerica-saude,inviável pedir reembolso,A SulAmérica vem tornando cada vez mais inviável pedir reembolso de procedimentos médicos.Não é possível anexar PDFs j,Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso com Valor errado,"Fiz pedidos de reembolso de consultas e exames e foi um CAOS pra conseguir receber, pq sempre dava como devolvido.Depois de ",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Recebi o remédio errado.,Boa noite.Descobri que meu filho de 4 meses têm um câncer raro chamado fibrossarcoma infantil.Entre várias solic,Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso negado,Eu solicitei o reembolso de uma placa miorelaxante devido ao bruxismo meu plano é Executivo 20. Porém tive o reembolso negado e ai,Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,App Sulamérica Saúde,"Dia 17/04, precisei usar o serviço de Telemedicina - Pronto Atendimento por vídeo. Porque eu precisava de uma receita médica para ",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Plano de Saúde- Portabilidade,"Prezados, Meu marido tem o plano da Sul América e estou pedindo a portabilidade para o Sul América da empresa aonde eu traba",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,AUMENTO ABUSIVO DE 74% NÃO CONTRATEM SEGURO SUL AMÉRICA,"Fiz 50 anos em fevereiro e em março recebi um boleto com 74% de aumento. meu plano é de maio de 1999, ou seja, após a lei de 1998,",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Valor Reembolso,"Fiz uma solicitação de reembolso de 10 sessões de fisioterapia, precisei contratar um profissional especialista no meu tipo de les",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Corretora não para de me ligar oferecendo seguro,"Quero reclamar da maneira de abordagem da Sulamérica através de suas corretoras parceiras, que têm entrado em contato comigo inces",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,NÃO ENCONTRARAM MEU CONTRATO,"Possuía ou possuo, vocês que tem que me dizer, um plano odontológico, na modalidade pagamento anual, inclusive fiz uns procediment",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo solicitar reembolso,"Já solicito reembolso há algum tempo inserindo o mesmíssimo número de CRP da minha psicóloga, no entanto, ao tentar pedir hoje, o ",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo solicitar reembolso,"Estou tentando pedir o reembolso da minha psicoterapia, e o sistema retorna erro informando ""campo número conselho informado ",Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,COBRANÇAS INDEVIDAS APÓS CANCELAMENTO,A RECLAMAÇÃO É REFERENTE AO CONTRATO DA MINHA EMPRESA AO QUAL MEU FILHO E EU SOMOS BENEFICIÁRIOS - SOLICITEI CANCELAMENTO DO PLANO,Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,MAILS INDESEJADOS,A HISTÓRIA É SEMPRE A MESMAFAVOR RECLAMAR COM O REMETENTESulAmérica Convênio Saúde < faleconosco@,Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo acessar o app,Eu fechei um plano sulamerica saúde! Ja paguei a primeira mensalidade e vou pagar a segunda ja no dia 24! Estou numa situação de e,Resolvido,Há 17 dias,2023-05-06 16:55:19
sulamerica-saude,Descaso no atendimento,Há mais de 1 mês entrei em contato com a SulAmérica pedindo a indicação de um profissional de fonoaudiologia credenciado na minha ,Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,Erro impedindo a solicitação de reembolso,"Estou o dia todo tentando pedir o reembolso da psicóloga da minha filha, e o sistema mostra o erro campo número conselho informado",Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,Reembolso,Estou tendo problema  em relação ao reembolso de sessões  de fisioterapia  que realizei.Foram 10 sessões no valor no valor d,Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,App não funciona para reembolso,"Estou a dias tentando realizar o reembolso através do app, já reinstalei 3x, tentei de outro aparelho celular e sem sucesso. Ja en",Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,Valores de Prévia de Reembolso,"Gostaria que calculasse novamente minha prévia de reembolso,pq não consigo entender que cálculo vcs fazer para pagar uma migalha c",Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,É impossível realizar reembolso pelo aplicativo,"Sempre usei a opção pela web, pois nunca consegui fazer o reembolso pelo aplicativo. A opção para fazer pela web foi tirada, e não",Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,plano é muito.caro e nao tem ambulancia,"estou pagando um.plano da sul américa/ qualicorp, carissimo e nao tem uma ambulancia, caso eu nao possa ir até o hospital , e tenh",Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,Falta de prestação e de palavra com seus segurados,"Meu filho está a 3 dias em um leito de emergência, sendo que foi solicitado um leito de cti pelos médicos, a seguradora está busca",Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,Carência para internação de urgência,"Meu plano entrou em vigência no dia 01/03/2023.Infelizmente, no dia 10 do mesmo mês, fui submetido a uma internação de urgên",Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,Sem conseguir acessar o app,"Já estamos há 2 meses tentando acessar o app para visualizar a carteirinha digital e não conseguimos, já ligamos para a central de",Resolvido,Há 18 dias,2023-05-06 16:55:19
sulamerica-saude,Erro do hospital,O hospital que vocês oferecem pra mim deu entrada no meu pedido da minha cirurgia . dei entrada pro hospital dia 12 de março pro h,Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,falta de compromisso com o cliente,"Em julho de 2022 contratei um plano de saúde de nome DIRETO II, que oferece como atrativo hospitais da rede dor exceto Barra D&quo",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,Carta resultado,"Preciso de 2 cartas resultados pois nao tenho mais acesso ao portal, visto que apolice foi portabilizada para outra seguradora. ",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,Não consigo reembolso,Não consigo pedir um reembolso porque o app acusa um erro no número do CRP do prestador. Mas está correto. A falha é no app,Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,"Impossível cadastrar novo usuário no App, embora a cobrança esteja sendo feita ok.","A 7 meses (idade do meu filho mais novo) tento incluir no App da Sulamerica ele.Fiz os mesmos procedimentos para incluir eu,",Resolvido,Há 19 dias,2023-05-06 16:55:19
sulamerica-saude,"SULAMERICA SAÚDE, 21 dias ÚTEIS para avaliar um pedido pós cirúrgico, total falta de respeito e profissionalismo.","Minha esposa sofreu uma queda com fratura exposta no punho dia 09/03/2023, foi internada em urgência no Hospital São Luiz de Osasc",Resolvido,Há 19 dias,2023-05-06 16:55:19
